wavelength,flux
2762.999372,4.064009e-21
2765.769282,4.149109e-21
2768.541969,4.195983e-21
2771.317436,4.218631e-21
2774.095685,4.227094e-21
2776.876719,4.229450e-21
2779.660541,4.227708e-21
2782.447154,4.223892e-21
2785.236561,4.220044e-21
2788.028763,4.214105e-21
2790.823766,4.208126e-21
2793.621570,4.200040e-21
2796.422179,4.193975e-21
2799.225595,4.185795e-21
2802.031822,4.179643e-21
2804.840862,4.171366e-21
2807.652718,4.165127e-21
2810.467394,4.156755e-21
2813.284890,4.150428e-21
2816.105212,4.141959e-21
2818.928360,4.135543e-21
2821.754339,4.126977e-21
2824.583151,4.118360e-21
2827.414799,4.111808e-21
2830.249286,4.103092e-21
2833.086614,4.096450e-21
2835.926787,4.087636e-21
2838.769807,4.076636e-21
2841.615677,4.067714e-21
2844.464400,4.060881e-21
2847.315979,4.051858e-21
2850.170416,4.040633e-21
2853.027715,4.027191e-21
2855.887879,4.011520e-21
2858.750910,3.989280e-21
2861.616811,3.956096e-21
2864.485585,3.903213e-21
2867.357235,3.810928e-21
2870.231764,3.679002e-21
2873.109175,3.609901e-21
2875.989470,3.693777e-21
2878.872653,3.808689e-21
2881.758726,3.873487e-21
2884.647693,3.907690e-21
2887.539556,3.922150e-21
2890.434317,3.925595e-21
2893.331981,3.924606e-21
2896.232550,3.923597e-21
2899.136026,3.920343e-21
2902.042414,3.917060e-21
2904.951715,3.911514e-21
2907.863932,3.903692e-21
2910.779069,3.898066e-21
2913.697128,3.890154e-21
2916.618113,3.882195e-21
2919.542026,3.876445e-21
2922.468871,3.870655e-21
2925.398649,3.864827e-21
2928.331365,3.856690e-21
2931.267020,3.850780e-21
2934.205619,3.844830e-21
2937.147163,3.836557e-21
2940.091657,3.830524e-21
2943.039102,3.822158e-21
2945.989502,3.816041e-21
2948.942860,3.809883e-21
2951.899179,3.801379e-21
2954.858461,3.795137e-21
2957.820710,3.788855e-21
2960.785929,3.780211e-21
2963.754120,3.773843e-21
2966.725287,3.767434e-21
2969.699433,3.760984e-21
2972.676560,3.752154e-21
2975.656672,3.745617e-21
2978.639771,3.739039e-21
2981.625861,3.732419e-21
2984.614944,3.725758e-21
2987.607024,3.719055e-21
2990.602104,3.709943e-21
2993.600186,3.703151e-21
2996.601273,3.696318e-21
2999.605370,3.689441e-21
3002.612478,3.682523e-21
3005.622600,3.673170e-21
3008.635740,3.666162e-21
3011.651901,3.656709e-21
3014.671086,3.647204e-21
3017.693297,3.635235e-21
3020.718538,3.623203e-21
3023.746812,3.603848e-21
3026.778122,3.579550e-21
3029.812470,3.535700e-21
3032.849861,3.460006e-21
3035.890296,3.340078e-21
3038.933780,3.261214e-21
3041.980314,3.324096e-21
3045.029903,3.433854e-21
3048.082549,3.497309e-21
3051.138256,3.526504e-21
3054.197025,3.540986e-21
3057.258861,3.545615e-21
3060.323767,3.545290e-21
3063.391745,3.542465e-21
3066.462799,3.539614e-21
3069.536931,3.534244e-21
3072.614146,3.528838e-21
3075.694445,3.523396e-21
3078.777832,3.517918e-21
3081.864311,3.509889e-21
3084.953883,3.504334e-21
3088.046553,3.498742e-21
3091.142323,3.493113e-21
3094.241197,3.487448e-21
3097.343178,3.479206e-21
3100.448268,3.473462e-21
3103.556471,3.467681e-21
3106.667790,3.461863e-21
3109.782228,3.456008e-21
3112.899788,3.447549e-21
3116.020474,3.441614e-21
3119.144288,3.435640e-21
3122.271234,3.429629e-21
3125.401314,3.423580e-21
3128.534533,3.414902e-21
3131.670892,3.411368e-21
3134.810396,3.405204e-21
3137.953047,3.399002e-21
3141.098849,3.392761e-21
3144.247804,3.386482e-21
3147.399916,3.380164e-21
3150.555188,3.373806e-21
3153.713623,3.367410e-21
3156.875225,3.360974e-21
3160.039996,3.354499e-21
3163.207940,3.350634e-21
3166.379059,3.344085e-21
3169.553358,3.337496e-21
3172.730839,3.330868e-21
3175.911505,3.324199e-21
3179.095360,3.317491e-21
3182.282407,3.313423e-21
3185.472649,3.306639e-21
3188.666089,3.299814e-21
3191.862731,3.292949e-21
3195.062577,3.288746e-21
3198.265631,3.281804e-21
3201.471896,3.274821e-21
3204.681375,3.270516e-21
3207.894072,3.263456e-21
3211.109989,3.256355e-21
3214.329131,3.251947e-21
3217.551500,3.244768e-21
3220.777099,3.240293e-21
3224.005932,3.233035e-21
3227.238001,3.228493e-21
3230.473311,3.221156e-21
3233.711864,3.216546e-21
3236.953664,3.209130e-21
3240.198714,3.204450e-21
3243.447017,3.196955e-21
3246.698577,3.189416e-21
3249.953396,3.184630e-21
3253.211478,3.177010e-21
3256.472826,3.172154e-21
3259.737444,3.164453e-21
3263.005334,3.159528e-21
3266.276501,3.151745e-21
3269.550947,3.143918e-21
3272.828676,3.136047e-21
3276.109690,3.125291e-21
3279.393994,3.111632e-21
3282.681590,3.089349e-21
3285.972482,3.058388e-21
3289.266674,3.007242e-21
3292.564167,2.918572e-21
3295.864967,2.829534e-21
3299.169075,2.854803e-21
3302.476496,2.947719e-21
3305.787233,3.005705e-21
3309.101288,3.032025e-21
3312.418666,3.043916e-21
3315.739370,3.047112e-21
3319.063402,3.044476e-21
3322.390767,3.044739e-21
3325.721468,3.042063e-21
3329.055508,3.036431e-21
3332.392890,3.030763e-21
3335.733617,3.028006e-21
3339.077694,3.022275e-21
3342.425123,3.016508e-21
3345.775909,3.010706e-21
3349.130053,3.007838e-21
3352.487560,3.001971e-21
3355.848432,2.996068e-21
3359.212674,2.990130e-21
3362.580289,2.985353e-21
3365.951280,2.979945e-21
3369.325650,2.973902e-21
3372.703402,2.966919e-21
3376.084542,2.961707e-21
3379.469070,2.956765e-21
3382.856992,2.951790e-21
3386.248310,2.947391e-21
3389.643028,2.942354e-21
3393.041149,2.937285e-21
3396.442677,2.931879e-21
3399.847614,2.926439e-21
3403.255966,2.920965e-21
3406.667734,2.915150e-21
3410.082922,2.910224e-21
3413.501534,2.905266e-21
3416.923573,2.899968e-21
3420.349043,2.894946e-21
3423.777947,2.889583e-21
3427.210289,2.884186e-21
3430.646071,2.878755e-21
3434.085298,2.873604e-21
3437.527972,2.868733e-21
3440.974098,2.863518e-21
3444.423679,2.858270e-21
3447.876717,2.852989e-21
3451.333218,2.847991e-21
3454.793183,2.842646e-21
3458.256617,2.837584e-21
3461.723524,2.832174e-21
3465.193906,2.827048e-21
3468.667767,2.821890e-21
3472.145110,2.816700e-21
3475.625940,2.811798e-21
3479.110259,2.806544e-21
3482.598071,2.801258e-21
3486.089379,2.796261e-21
3489.584188,2.791233e-21
3493.082500,2.786173e-21
3496.584320,2.780758e-21
3500.089649,2.775635e-21
3503.598493,2.770479e-21
3507.110855,2.765618e-21
3510.626738,2.760726e-21
3514.146145,2.755476e-21
3517.669081,2.750194e-21
3521.195548,2.745208e-21
3524.725551,2.740191e-21
3528.259092,2.735143e-21
3531.796176,2.730393e-21
3535.336806,2.725283e-21
3538.880985,2.720141e-21
3542.428717,2.714968e-21
3545.980006,2.709763e-21
3549.534855,2.704859e-21
3553.093268,2.700260e-21
3556.655248,2.695296e-21
3560.220799,2.690636e-21
3563.789925,2.685275e-21
3567.362628,2.679882e-21
3570.938914,2.674456e-21
3574.518784,2.669336e-21
3578.102243,2.664862e-21
3581.689295,2.660360e-21
3585.279943,2.656169e-21
3588.874190,2.651268e-21
3592.472041,2.646338e-21
3596.073498,2.641034e-21
3599.678566,2.635356e-21
3603.287248,2.629644e-21
3606.899548,2.624243e-21
3610.515469,2.619845e-21
3614.135015,2.616110e-21
3617.758189,2.612004e-21
3621.384996,2.607870e-21
3625.015439,2.603014e-21
3628.649521,2.598127e-21
3632.287246,2.592861e-21
3635.928618,2.587214e-21
3639.573641,2.580832e-21
3643.222318,2.574415e-21
3646.874652,2.569017e-21
3650.530649,2.565704e-21
3654.190310,2.562721e-21
3657.853640,2.559007e-21
3661.520642,2.555268e-21
3665.191321,2.551148e-21
3668.865680,2.546645e-21
3672.543722,2.541399e-21
3676.225451,2.535765e-21
3679.910871,2.529380e-21
3683.599986,2.522242e-21
3687.292800,2.514344e-21
3690.989315,2.506766e-21
3694.689536,2.502399e-21
3698.393467,2.500178e-21
3702.101110,2.498300e-21
3705.812471,2.494950e-21
3709.527552,2.490484e-21
3713.246358,2.484895e-21
3716.968892,2.477445e-21
3720.695158,2.467390e-21
3724.425159,2.453979e-21
3728.158899,2.434251e-21
3731.896383,2.397474e-21
3735.637614,2.329878e-21
3739.382595,2.262373e-21
3743.131330,2.281747e-21
3746.883824,2.345043e-21
3750.640079,2.382889e-21
3754.400100,2.402968e-21
3758.163891,2.413770e-21
3761.931454,2.418237e-21
3765.702795,2.419335e-21
3769.477916,2.418170e-21
3773.256822,2.416237e-21
3777.039517,2.413153e-21
3780.826003,2.409669e-21
3784.616286,2.406161e-21
3788.410368,2.401870e-21
3792.208254,2.397171e-21
3796.009947,2.392062e-21
3799.815451,2.386159e-21
3803.624771,2.379456e-21
3807.437909,2.371182e-21
3811.254870,2.359404e-21
3815.075657,2.345258e-21
3818.900275,2.334906e-21
3822.728727,2.335334e-21
3826.561017,2.340794e-21
3830.397149,2.344325e-21
3834.237127,2.344747e-21
3838.080954,2.343211e-21
3841.928635,2.340878e-21
3845.780173,2.337744e-21
3849.635572,2.333803e-21
3853.494836,2.329836e-21
3857.357969,2.325845e-21
3861.224975,2.321433e-21
3865.095857,2.316599e-21
3868.970620,2.311736e-21
3872.849268,2.308035e-21
3876.731804,2.303515e-21
3880.618232,2.297771e-21
3884.508556,2.292394e-21
3888.402781,2.286186e-21
3892.300909,2.277939e-21
3896.202945,2.266033e-21
3900.108893,2.249238e-21
3904.018757,2.228735e-21
3907.932540,2.217843e-21
3911.850247,2.225533e-21
3915.771882,2.237304e-21
3919.697447,2.244232e-21
3923.626949,2.246289e-21
3927.560389,2.245486e-21
3931.497773,2.243444e-21
3935.439104,2.240565e-21
3939.384387,2.237254e-21
3943.333624,2.233509e-21
3947.286821,2.229328e-21
3951.243980,2.225948e-21
3955.205107,2.222131e-21
3959.170205,2.218290e-21
3963.139277,2.214008e-21
3967.112329,2.209701e-21
3971.089364,2.205784e-21
3975.070386,2.201007e-21
3979.055398,2.196621e-21
3983.044406,2.191788e-21
3987.037413,2.187348e-21
3991.034422,2.182038e-21
3995.035439,2.176697e-21
3999.040467,2.170480e-21
4003.049509,2.162109e-21
4007.062571,2.150294e-21
4011.079656,2.132461e-21
4015.100768,2.105586e-21
4019.125911,2.079022e-21
4023.155090,2.078908e-21
4027.188307,2.098534e-21
4031.225568,2.113068e-21
4035.266877,2.116014e-21
4039.312237,2.108165e-21
4043.361652,2.083398e-21
4047.415127,2.025999e-21
4051.472665,1.971404e-21
4055.534271,2.002788e-21
4059.599949,2.060902e-21
4063.669703,2.087767e-21
4067.743536,2.096335e-21
4071.821454,2.098346e-21
4075.903460,2.097278e-21
4079.989558,2.095316e-21
4084.079752,2.092455e-21
4088.174047,2.089131e-21
4092.272446,2.085785e-21
4096.374954,2.082418e-21
4100.481574,2.079029e-21
4104.592312,2.075172e-21
4108.707171,2.071291e-21
4112.826154,2.067386e-21
4116.949267,2.063905e-21
4121.076514,2.059953e-21
4125.207898,2.055527e-21
4129.343423,2.051525e-21
4133.483095,2.047047e-21
4137.626917,2.042543e-21
4141.774892,2.037104e-21
4145.927027,2.031180e-21
4150.083323,2.023401e-21
4154.243787,2.012841e-21
4158.408421,1.996279e-21
4162.577230,1.969094e-21
4166.750219,1.931221e-21
4170.927391,1.910687e-21
4175.108750,1.931132e-21
4179.294302,1.960436e-21
4183.484049,1.977341e-21
4187.677997,1.984557e-21
4191.876149,1.987143e-21
4196.078510,1.986468e-21
4200.285083,1.984849e-21
4204.495874,1.982279e-21
4208.710886,1.979691e-21
4212.930123,1.977084e-21
4217.153591,1.973518e-21
4221.381292,1.970401e-21
4225.613232,1.966791e-21
4229.849414,1.963158e-21
4234.089843,1.959978e-21
4238.334523,1.956301e-21
4242.583458,1.952602e-21
4246.836653,1.948880e-21
4251.094112,1.945613e-21
4255.355839,1.941847e-21
4259.621838,1.938057e-21
4263.892114,1.934726e-21
4268.166671,1.930891e-21
4272.445513,1.927516e-21
4276.728644,1.923636e-21
4281.016070,1.920218e-21
4285.307793,1.916778e-21
4289.603819,1.912829e-21
4293.904152,1.909345e-21
4298.208796,1.905840e-21
4302.517755,1.901822e-21
4306.831035,1.898272e-21
4311.148638,1.894700e-21
4315.470569,1.891106e-21
4319.796834,1.886996e-21
4324.127435,1.883357e-21
4328.462378,1.879695e-21
4332.801666,1.875515e-21
4337.145305,1.871310e-21
4341.493298,1.866581e-21
4345.845650,1.861827e-21
4350.202366,1.855542e-21
4354.563449,1.848221e-21
4358.928904,1.837846e-21
4363.298735,1.821373e-21
4367.672947,1.794728e-21
4372.051544,1.755318e-21
4376.434531,1.732474e-21
4380.821912,1.753731e-21
4385.213691,1.785756e-21
4389.609873,1.803620e-21
4394.010462,1.811838e-21
4398.415462,1.814448e-21
4402.824879,1.815009e-21
4407.238716,1.813508e-21
4411.656978,1.811479e-21
4416.079669,1.808918e-21
4420.506794,1.806339e-21
4424.938357,1.803225e-21
4429.374363,1.800090e-21
4433.814816,1.796936e-21
4438.259721,1.793762e-21
4442.709081,1.790568e-21
4447.162902,1.787354e-21
4451.621188,1.784120e-21
4456.083944,1.780865e-21
4460.551173,1.777591e-21
4465.022881,1.773768e-21
4469.499071,1.770452e-21
4473.979750,1.767115e-21
4478.464919,1.763758e-21
4482.954586,1.760380e-21
4487.448753,1.757514e-21
4491.947426,1.754096e-21
4496.450608,1.750657e-21
4500.958305,1.747198e-21
4505.470521,1.743717e-21
4509.987260,1.740753e-21
4514.508528,1.737232e-21
4519.034328,1.734230e-21
4523.564665,1.730667e-21
4528.099544,1.727625e-21
4532.638969,1.724021e-21
4537.182945,1.720940e-21
4541.731476,1.717840e-21
4546.284567,1.714720e-21
4550.842223,1.711033e-21
4555.404448,1.707873e-21
4559.971246,1.704694e-21
4564.542622,1.701495e-21
4569.118582,1.698276e-21
4573.699128,1.695038e-21
4578.284267,1.691225e-21
4582.874002,1.687946e-21
4587.468339,1.684647e-21
4592.067281,1.681328e-21
4596.670834,1.677989e-21
4601.279002,1.674629e-21
4605.891789,1.670688e-21
4610.509201,1.667287e-21
4615.131242,1.663302e-21
4619.757917,1.658729e-21
4624.389229,1.654131e-21
4629.025185,1.647806e-21
4633.665788,1.640313e-21
4638.311043,1.628227e-21
4642.960956,1.608096e-21
4647.615529,1.568437e-21
4652.274769,1.526894e-21
4656.938680,1.536272e-21
4661.607267,1.563514e-21
4666.280534,1.553970e-21
4670.958485,1.528209e-21
4675.641127,1.537641e-21
4680.328462,1.569719e-21
4685.020497,1.590299e-21
4689.717236,1.599311e-21
4694.418683,1.603103e-21
4699.124843,1.603980e-21
4703.835721,1.603098e-21
4708.551322,1.601619e-21
4713.271650,1.599539e-21
4717.996710,1.596855e-21
4722.726507,1.594745e-21
4727.461046,1.592027e-21
4732.200331,1.589293e-21
4736.944368,1.586541e-21
4741.693160,1.583177e-21
4746.446713,1.580389e-21
4751.205031,1.577584e-21
4755.968120,1.574761e-21
4760.735984,1.571920e-21
4765.508627,1.569062e-21
4770.286055,1.566185e-21
4775.068272,1.563291e-21
4779.855284,1.560379e-21
4784.647094,1.557449e-21
4789.443708,1.554501e-21
4794.245131,1.551535e-21
4799.051368,1.548551e-21
4803.862422,1.545548e-21
4808.678300,1.542528e-21
4813.499006,1.540102e-21
4818.324544,1.537046e-21
4823.154920,1.533971e-21
4827.990138,1.531495e-21
4832.830204,1.528384e-21
4837.675122,1.525255e-21
4842.524897,1.522728e-21
4847.379534,1.519562e-21
4852.239038,1.517001e-21
4857.103413,1.513799e-21
4861.972665,1.511204e-21
4866.846798,1.508593e-21
4871.725818,1.505336e-21
4876.609728,1.502690e-21
4881.498535,1.499396e-21
4886.392243,1.496716e-21
4891.290857,1.494018e-21
4896.194382,1.491304e-21
4901.102823,1.488572e-21
4906.016184,1.485824e-21
4910.934471,1.483059e-21
4915.857688,1.479637e-21
4920.785841,1.476836e-21
4925.718935,1.474018e-21
4930.656974,1.471827e-21
4935.599963,1.468976e-21
4940.547908,1.466107e-21
4945.500813,1.463221e-21
4950.458683,1.460318e-21
4955.421524,1.457397e-21
4960.389340,1.455109e-21
4965.362136,1.452154e-21
4970.339917,1.449182e-21
4975.322689,1.446191e-21
4980.310456,1.443840e-21
4985.303223,1.441473e-21
4990.300995,1.438432e-21
4995.303778,1.436033e-21
5000.311575,1.432956e-21
5005.324394,1.430525e-21
5010.342237,1.427414e-21
5015.365111,1.424285e-21
5020.393020,1.421137e-21
5025.425970,1.418640e-21
5030.463966,1.416126e-21
5035.507012,1.413597e-21
5040.555113,1.411052e-21
5045.608276,1.408492e-21
5050.666504,1.405915e-21
5055.729803,1.402646e-21
5060.798178,1.400035e-21
5065.871634,1.397409e-21
5070.950176,1.394086e-21
5076.033810,1.391426e-21
5081.122540,1.388066e-21
5086.216371,1.384688e-21
5091.315309,1.380603e-21
5096.419358,1.377185e-21
5101.528525,1.373058e-21
5106.642813,1.366838e-21
5111.762228,1.357821e-21
5116.886776,1.341138e-21
5122.016461,1.311188e-21
5127.151288,1.283199e-21
5132.291263,1.292746e-21
5137.436391,1.320492e-21
5142.586677,1.337842e-21
5147.742127,1.344033e-21
5152.902744,1.346027e-21
5158.068535,1.345205e-21
5163.239505,1.343669e-21
5168.415658,1.341415e-21
5173.597001,1.339855e-21
5178.783538,1.338283e-21
5183.975275,1.336699e-21
5189.172216,1.335103e-21
5194.374367,1.332782e-21
5199.581734,1.330446e-21
5204.794320,1.328095e-21
5210.012133,1.325729e-21
5215.235176,1.323349e-21
5220.463455,1.320953e-21
5225.696976,1.318543e-21
5230.935743,1.315393e-21
5236.179763,1.312951e-21
5241.429039,1.309767e-21
5246.683578,1.306565e-21
5251.943384,1.303345e-21
5257.208463,1.300106e-21
5262.478821,1.296849e-21
5267.754462,1.294309e-21
5273.035392,1.293225e-21
5278.321616,1.292132e-21
5283.613140,1.290290e-21
5288.909968,1.288435e-21
5294.212107,1.285826e-21
5299.519560,1.283945e-21
5304.832335,1.281306e-21
5310.150436,1.279397e-21
5315.473868,1.276728e-21
5320.802636,1.274043e-21
5326.136747,1.272093e-21
5331.476205,1.269378e-21
5336.821017,1.266647e-21
5342.171186,1.264655e-21
5347.526719,1.261893e-21
5352.887620,1.259115e-21
5358.253897,1.255560e-21
5363.625552,1.251987e-21
5369.002593,1.248393e-21
5374.385025,1.244016e-21
5379.772852,1.240383e-21
5385.166080,1.239800e-21
5390.564716,1.239210e-21
5395.968763,1.237842e-21
5401.378228,1.236464e-21
5406.793116,1.235075e-21
5412.213432,1.232900e-21
5417.639183,1.231489e-21
5423.070372,1.229288e-21
5428.507007,1.227073e-21
5433.949091,1.224845e-21
5439.396632,1.222603e-21
5444.849633,1.220346e-21
5450.308101,1.217290e-21
5455.772041,1.215004e-21
5461.241459,1.212704e-21
5466.716360,1.210390e-21
5472.196750,1.208062e-21
5477.682633,1.205720e-21
5483.174017,1.203363e-21
5488.670905,1.200993e-21
5494.173304,1.197808e-21
5499.681219,1.194606e-21
5505.194656,1.191387e-21
5510.713620,1.187346e-21
5516.238117,1.181672e-21
5521.768152,1.176779e-21
5527.303731,1.174287e-21
5532.844859,1.175022e-21
5538.391543,1.175755e-21
5543.943787,1.175673e-21
5549.501597,1.174770e-21
5555.064979,1.173042e-21
5560.633938,1.171303e-21
5566.208480,1.169552e-21
5571.788610,1.166967e-21
5577.374335,1.165191e-21
5582.965659,1.163402e-21
5588.562589,1.160776e-21
5594.165129,1.158962e-21
5599.773286,1.156306e-21
5605.387066,1.154467e-21
5611.006473,1.152616e-21
5616.631513,1.149918e-21
5622.262193,1.148041e-21
5627.898517,1.145313e-21
5633.540492,1.143410e-21
5639.188123,1.141494e-21
5644.841416,1.138723e-21
5650.500376,1.136782e-21
5656.165009,1.134828e-21
5661.835321,1.132013e-21
5667.511318,1.130032e-21
5673.193004,1.127187e-21
5678.880387,1.124326e-21
5684.573471,1.121449e-21
5690.272263,1.117698e-21
5695.976767,1.113070e-21
5701.686991,1.105836e-21
5707.402938,1.097707e-21
5713.124617,1.094725e-21
5718.852031,1.097787e-21
5724.585187,1.100856e-21
5730.324090,1.102195e-21
5736.068746,1.101793e-21
5741.819162,1.100513e-21
5747.575342,1.099222e-21
5753.337293,1.097923e-21
5759.105021,1.095735e-21
5764.878530,1.094414e-21
5770.657828,1.092202e-21
5776.442919,1.089976e-21
5782.233810,1.087738e-21
5788.030506,1.085485e-21
5793.833013,1.084108e-21
5799.641338,1.081831e-21
5805.455485,1.079540e-21
5811.275461,1.077236e-21
5817.101271,1.075814e-21
5822.932922,1.073484e-21
5828.770419,1.071141e-21
5834.613768,1.068784e-21
5840.462975,1.067316e-21
5846.318046,1.064933e-21
5852.178987,1.062536e-21
5858.045803,1.060126e-21
5863.918501,1.057701e-21
5869.797086,1.055262e-21
5875.681564,1.051896e-21
5881.571942,1.047596e-21
5887.468225,1.041439e-21
5893.370418,1.031576e-21
5899.278529,1.011535e-21
5905.192563,9.877177e-22
5911.112525,9.878492e-22
5917.038422,1.008367e-21
5922.970260,1.022462e-21
5928.908045,1.026375e-21
5934.851782,1.025636e-21
5940.801478,1.022088e-21
5946.757138,1.013841e-21
5952.718769,1.003680e-21
5958.686377,1.000054e-21
5964.659967,1.006769e-21
5970.639546,1.012564e-21
5976.625119,1.015541e-21
5982.616692,1.015683e-21
5988.614273,1.014872e-21
5994.617865,1.014054e-21
6000.627477,1.013229e-21
6006.643113,1.011441e-21
6012.664780,1.009642e-21
6018.692483,1.007832e-21
6024.726229,1.006010e-21
6030.766024,1.004177e-21
6036.811874,1.002332e-21
6042.863785,1.000477e-21
6048.921763,9.986092e-22
6054.985814,9.967303e-22
6061.055945,9.948399e-22
6067.132160,9.929378e-22
6073.214467,9.910241e-22
6079.302872,9.890988e-22
6085.397380,9.871617e-22
6091.497998,9.852129e-22
6097.604732,9.836460e-22
6103.717588,9.817730e-22
6109.836572,9.798885e-22
6115.961690,9.780915e-22
6122.092949,9.761842e-22
6128.230354,9.743646e-22
6134.373912,9.724343e-22
6140.523629,9.705920e-22
6146.679511,9.687385e-22
6152.841565,9.668736e-22
6159.009796,9.649974e-22
6165.184210,9.631097e-22
6171.364815,9.613114e-22
6177.551615,9.594010e-22
6183.744618,9.575803e-22
6189.943829,9.557483e-22
6196.149255,9.538036e-22
6202.360902,9.519491e-22
6208.578776,9.500833e-22
6214.802883,9.482061e-22
6221.033230,9.462152e-22
6227.269823,9.443151e-22
6233.512669,9.423008e-22
6239.761772,9.402745e-22
6246.017141,9.380298e-22
6252.278780,9.356688e-22
6258.546697,9.327761e-22
6264.820897,9.292446e-22
6271.101388,9.241338e-22
6277.388174,9.160778e-22
6283.681263,9.035959e-22
6289.980661,8.923170e-22
6296.286374,8.946317e-22
6302.598408,9.046283e-22
6308.916771,9.111843e-22
6315.241467,9.138567e-22
6321.572504,9.145263e-22
6327.909888,9.139228e-22
6334.253625,9.128885e-22
6340.603721,9.116334e-22
6346.960184,9.101564e-22
6353.323019,9.086697e-22
6359.692233,9.070664e-22
6366.067832,9.054531e-22
6372.449822,9.037220e-22
6378.838210,9.020881e-22
6385.233003,9.003360e-22
6391.634207,8.986815e-22
6398.041827,8.970167e-22
6404.455872,8.952330e-22
6410.876346,8.935474e-22
6417.303257,8.918514e-22
6423.736611,8.901449e-22
6430.176415,8.884281e-22
6436.622674,8.868104e-22
6443.075396,8.850728e-22
6449.534587,8.833247e-22
6456.000252,8.816763e-22
6462.472400,8.800177e-22
6468.951036,8.782382e-22
6475.436167,8.765590e-22
6481.927800,8.748695e-22
6488.425940,8.731697e-22
6494.930594,8.715713e-22
6501.441770,8.698510e-22
6507.959473,8.682324e-22
6514.483710,8.664915e-22
6521.014487,8.648527e-22
6527.551812,8.632038e-22
6534.095690,8.615448e-22
6540.646129,8.598757e-22
6547.203134,8.581964e-22
6553.766713,8.565069e-22
6560.336872,8.549212e-22
6566.913617,8.532114e-22
6573.496956,8.516058e-22
6580.086894,8.499903e-22
6586.683439,8.483647e-22
6593.286597,8.467294e-22
6599.896374,8.450840e-22
6606.512778,8.434287e-22
6613.135815,8.417633e-22
6619.765491,8.400878e-22
6626.401814,8.384022e-22
6633.044789,8.368230e-22
6639.694424,8.352340e-22
6646.350726,8.336353e-22
6653.013700,8.320267e-22
6659.683354,8.304084e-22
6666.359695,8.287803e-22
6673.042728,8.271423e-22
6679.732461,8.256125e-22
6686.428901,8.239549e-22
6693.132053,8.221687e-22
6699.841926,8.204908e-22
6706.558525,8.188030e-22
6713.281858,8.168664e-22
6720.011931,8.150383e-22
6726.748751,8.129600e-22
6733.492324,8.106301e-22
6740.242658,8.078065e-22
6746.999759,8.038838e-22
6753.763635,7.978894e-22
6760.534290,7.875122e-22
6767.311734,7.739380e-22
6774.095972,7.705101e-22
6780.887011,7.802108e-22
6787.684858,7.887278e-22
6794.489520,7.925097e-22
6801.301004,7.937322e-22
6808.119316,7.934840e-22
6814.944464,7.927397e-22
6821.776453,7.916198e-22
6828.615292,7.903687e-22
6835.460987,7.891094e-22
6842.313545,7.878420e-22
6849.172972,7.864420e-22
6856.039276,7.850333e-22
6862.912463,7.836158e-22
6869.792541,7.821893e-22
6876.679516,7.807541e-22
6883.573395,7.793099e-22
6890.474186,7.777311e-22
6897.381894,7.762688e-22
6904.296527,7.747974e-22
6911.218093,7.731907e-22
6918.146597,7.717011e-22
6925.082047,7.700753e-22
6932.024450,7.685672e-22
6938.973812,7.669224e-22
6945.930142,7.652680e-22
6952.893445,7.638599e-22
6959.863729,7.625711e-22
6966.841000,7.612742e-22
6973.825266,7.598402e-22
6980.816534,7.585265e-22
6987.814811,7.570751e-22
6994.820103,7.556149e-22
7001.832419,7.542755e-22
7008.851764,7.527977e-22
7015.878146,7.513108e-22
7022.911572,7.498151e-22
7029.952049,7.484411e-22
7036.999584,7.469275e-22
7044.054185,7.455362e-22
7051.115857,7.440046e-22
7058.184609,7.424639e-22
7065.260447,7.409141e-22
7072.343379,7.392227e-22
7079.433412,7.376541e-22
7086.530552,7.359433e-22
7093.634807,7.344891e-22
7100.746184,7.332931e-22
7107.864690,7.320893e-22
7114.990333,7.308777e-22
7122.123119,7.296583e-22
7129.263056,7.282966e-22
7136.410151,7.269264e-22
7143.564410,7.255478e-22
7150.725842,7.241607e-22
7157.894453,7.229009e-22
7165.070250,7.214971e-22
7172.253241,7.200848e-22
7179.443434,7.186639e-22
7186.640834,7.172344e-22
7193.845450,7.159333e-22
7201.057288,7.144868e-22
7208.276357,7.130316e-22
7215.502662,7.115677e-22
7222.736212,7.100951e-22
7229.977014,7.087521e-22
7237.225074,7.072622e-22
7244.480401,7.056245e-22
7251.743001,7.039774e-22
7259.012881,7.021813e-22
7266.290050,7.003753e-22
7273.574515,6.989793e-22
7280.866281,6.979958e-22
7288.165358,6.970057e-22
7295.471753,6.960087e-22
7302.785472,6.948637e-22
7310.106523,6.937114e-22
7317.434913,6.924099e-22
7324.770650,6.911004e-22
7332.113741,6.897828e-22
7339.464194,6.884572e-22
7346.822015,6.871234e-22
7354.187213,6.857816e-22
7361.559794,6.844316e-22
7368.939766,6.830734e-22
7376.327137,6.817070e-22
7383.721914,6.801881e-22
7391.124103,6.788050e-22
7398.533714,6.772686e-22
7405.950753,6.757234e-22
7413.375227,6.740238e-22
7420.807144,6.720231e-22
7428.246512,6.695734e-22
7435.693338,6.662330e-22
7443.147629,6.599434e-22
7450.609393,6.465725e-22
7458.078638,6.327035e-22
7465.555370,6.381038e-22
7473.039598,6.494366e-22
7480.531329,6.513318e-22
7488.030571,6.450686e-22
7495.537330,6.305977e-22
7503.051615,6.181524e-22
7510.573433,6.238721e-22
